MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
2.8903,31,4.47746,1.07309,2962,2.02322,37.98,-122.52,3.242
5.5083,52,6.65909,1.19697,607,2.29924,37.98,-122.54,3.719
4.8993,34,5.65128,0.948718,1398,2.38974,37.99,-122.55,3.199
8.5759,32,6.75141,0.949153,810,2.28814,37.98,-122.53,5.00001
3.293,31,4.78868,1.04151,1581,1.98868,37.98,-122.55,3.375
5.5791,32,6.61022,1.00958,1541,2.46166,37.99,-122.51,4.333
6.0762,37,7.07069,1.02946,1830,2.69514,37.98,-122.51,4.878
3.2462,37,4.19122,1.06244,2100,2.04878,37.97,-122.51,3.294
7.494,22,7.60084,1.04702,2468,2.57889,37.99,-122.47,4.392
12.0933,10,8.17901,1.16667,427,2.6358,37.98,-122.46,5.00001
6.994,27,7.15969,0.98822,1916,2.50785,37.99,-122.49,4.208
6.4271,34,7.21839,1.02299,460,2.64368,37.98,-122.49,4.517
1.9063,52,1.55303,0.901515,228,1.72727,37.97,-122.53,2
2.5125,52,3.72315,1.07637,700,1.67064,37.97,-122.53,2.708
2.6036,44,3.95055,1.04725,1831,2.01209,37.97,-122.53,2.875
5.6263,39,5.68928,1.03392,1833,2.48711,37.97,-122.54,3.521
2.75,33,3.33136,1.14793,265,1.56805,37.97,-122.52,2.313
3.6863,39,5.05666,1.04747,1574,2.41041,37.96,-122.51,2.638
5.2818,35,5.71591,0.982955,818,2.32386,37.96,-122.52,3.31
3.5588,37,4.26752,1.02548,621,1.97771,37.97,-122.53,2.688
6.2862,37,5.07246,0.826087,179,2.5942,37.95,-122.52,5.00001
3.9917,35,4.60914,0.984772,413,2.09645,37.96,-122.53,2.908
3.9712,16,4.62454,1.02945,1986,2.43681,37.95,-122.47,1.875
6.1359,16,4,0.8,45,1.8,37.96,-122.5,2.125
2.7273,25,3.60155,1.04967,5917,3.26545,37.97,-122.5,1.875
5.5789,36,5.36546,1.03614,678,2.72289,38.01,-122.64,2.92
3.7321,36,5.23581,1.0131,551,2.40611,38.01,-122.64,2.667
4.2011,41,5.0542,1.06233,825,2.23577,38.01,-122.68,2.554
4.1379,42,4.82877,1.05479,624,2.13699,38.03,-122.7,3.091
5.0766,40,5.6,1.09804,708,2.77647,38.01,-122.65,3.054
4.5625,46,4.84514,1.02761,1872,2.2473,37.97,-122.59,2.752
4.4375,40,5.73536,1.10304,3108,2.30393,37.99,-122.61,2.896
7.7006,52,6.60714,1.10714,150,2.67857,37.97,-122.62,3.167
4.1659,36,5.88755,1.0532,1899,2.29625,37.99,-122.59,3.02
4.1098,21,4.89532,1.02895,1100,2.44989,38,-122.6,2.466
6.1724,35,7.00636,1.03895,3450,2.74245,38.01,-122.59,4.143
4.9674,45,6.01,1.0625,926,2.315,37.99,-122.57,3.201
4.1711,38,5.44012,0.969815,2466,2.40117,37.99,-122.57,3.369
4.625,49,5.47893,1.05747,1178,2.2567,37.98,-122.57,3.55
4.6905,52,5.75117,1.01565,1553,2.43036,37.98,-122.58,3.163
4.9615,52,5.98985,1.09645,467,2.37056,37.98,-122.58,2.922
4.8056,36,4.75583,0.97307,1111,1.99461,37.98,-122.56,3.457
4.6944,52,5.9902,1.05882,735,2.40196,37.97,-122.56,3.989
3.5055,47,5.27361,1.08569,2177,2.11977,37.97,-122.57,3.821
7.1155,52,8.82213,1.1502,731,2.88933,37.97,-122.55,5.00001
9.1834,52,7.34183,0.993631,1449,3.07643,37.96,-122.57,5.00001
6.1444,34,6.52927,1.00244,933,2.27561,37.95,-122.56,5.00001
10.6272,36,8.39419,1.00415,653,2.70954,37.94,-122.56,5.00001
9.5551,29,5.62687,0.865672,151,2.25373,37.96,-122.64,5.00001
10.129,44,7.46154,0.980769,596,2.86538,37.96,-122.54,5.00001
4.3083,33,5.64365,1.10245,996,2.21826,37.96,-122.54,5.00001
5.697,38,5.98446,1.03627,971,2.51554,37.95,-122.54,4.357
7.8904,33,7.0828,1.00478,1675,2.6672,37.95,-122.52,4.688
3.5838,22,3.94386,1.0482,2980,1.57839,37.95,-122.53,2.713
8.3935,36,7.00479,0.990415,1549,2.47444,37.96,-122.53,4.705
6.6125,42,6.25648,1.04323,887,2.5562,37.93,-122.53,3.932
5.5385,43,6.97209,1.09302,970,2.25581,37.93,-122.54,4.318
4.4081,39,4.65736,0.983503,1519,1.92766,37.94,-122.54,4.352
5.1834,26,5.03788,1.01515,1550,1.95707,37.94,-122.54,4.055
5.9582,18,7.48548,1.17842,600,2.48963,37.94,-122.52,5.00001
4.7344,18,3.55466,1.03239,384,1.55466,37.94,-122.53,2
5.0779,34,5.48718,0.990138,1219,2.40434,37.93,-122.52,3.339
3.7647,32,5.65086,1.16595,1022,2.20259,37.92,-122.51,3.75
14.5833,24,5.61333,0.853333,163,2.17333,37.92,-122.52,5.00001
5.5379,42,5.68954,0.98366,723,2.36275,37.92,-122.53,4.105
4.125,37,5.10979,1.04451,648,1.92285,37.93,-122.53,3.103
3.875,45,4.66463,0.987805,608,1.85366,37.92,-122.53,3.908
5.8509,47,5.25166,1.07947,334,2.21192,37.92,-122.52,3.178
6.1632,32,6.46814,1.01716,1013,2.48284,37.92,-122.5,3.492
5.5926,30,6.46724,1.02279,974,2.77493,37.92,-122.5,3.009
6.2953,26,6.8239,1.09119,849,2.66981,37.92,-122.49,3.862
6.641,2,5.48305,1.15254,203,1.72034,37.91,-122.51,3.1
3.6731,16,3.96635,1.07941,1385,1.86406,37.93,-122.48,3.18
8.8386,35,6.68097,1.09651,812,2.17694,37.88,-122.46,5.00001
11.5706,36,7.68213,1.06186,1315,2.25945,37.87,-122.47,5.00001
10.0791,27,7.26829,1.03523,935,2.53388,37.91,-122.45,5.00001
5.4851,31,5.52565,1.01184,2755,2.17443,37.91,-122.5,4.411
6.0238,23,4.91071,1.1994,541,1.61012,37.89,-122.49,5.00001
7.2905,23,6.40166,1.03149,3895,2.31432,37.89,-122.47,5.00001
8.4888,30,5.95411,1.13449,1292,2.0443,37.9,-122.45,5.00001
4.7475,28,5.32551,1.06452,2100,2.05279,37.88,-122.5,4.746
3.4485,27,4.88848,1.03291,1233,2.25411,37.89,-122.51,4.583
7.9892,37,6.05276,0.954436,999,2.39568,37.91,-122.53,5.00001
3.8839,44,5.29981,1.02607,1232,2.29423,37.9,-122.53,3.272
4.4375,48,5.47473,1.01099,937,2.05934,37.9,-122.54,3.7
5.6302,48,5.7901,0.968317,1159,2.29505,37.91,-122.54,4.89
6.1085,52,6.41504,0.97493,859,2.39276,37.92,-122.55,5.00001
5.5951,30,5.92057,1.04823,1818,2.57872,37.91,-122.52,4.029
3.9531,17,4.41153,1.05258,1640,1.65824,37.89,-122.52,4.176
4.4239,16,4.89655,1.15517,689,1.97989,37.9,-122.52,2.671
3.7813,41,6.00379,1.17803,1091,2.06629,37.9,-122.54,3.892
7.9606,34,6.50455,1.01818,503,2.28636,37.9,-122.55,4.534
8.634,48,5.61594,0.916667,641,2.32246,37.9,-122.56,4.635
7.1924,52,5.71594,0.947826,755,2.18841,37.91,-122.56,5.00001
8.9248,37,6.46309,0.973154,721,2.41946,37.92,-122.56,5.00001
3.2794,48,5.03137,1.0902,567,2.22353,37.91,-122.55,4.6
6.8742,25,5.90048,1.03837,1913,2.29376,37.88,-122.53,4.131
6.7809,30,5.88188,0.98255,1775,2.38255,37.88,-122.54,4.144
7.9977,20,7.16996,1.11462,658,2.60079,37.87,-122.53,4
4.4583,36,5.98664,1.08018,1064,2.36971,37.88,-122.53,3.086
6.7546,36,7.15447,1.15041,562,2.28455,37.9,-122.56,4.024
6.1275,33,6.25283,1.05157,1907,2.39874,37.89,-122.54,4.244
5.9073,35,5.83734,0.97454,1596,2.25743,37.89,-122.53,4.004
5.1292,24,5.81579,1.07895,75,1.97368,37.9,-122.56,3.625
2.862,21,4.2481,1.06638,1949,2.12078,37.87,-122.51,2.584
2.9145,19,3.52747,1.08608,881,1.61355,37.85,-122.47,1.404
6.3066,17,4.71491,1.03047,1650,1.79543,37.87,-122.5,3.461
6.7669,35,5.16856,1.01894,969,1.83523,37.86,-122.49,5.00001
4.5398,52,4.32406,1.01392,809,1.60835,37.86,-122.49,4.42
6.2113,52,5.84179,1.12239,1177,1.75672,37.86,-122.48,5.00001
6.4752,42,5.22573,1.08465,2096,1.73942,37.85,-122.48,5.00001
12.2547,38,7.05882,0.852941,63,1.85294,37.85,-122.49,5.00001
3.8068,52,3.82609,1.08696,88,1.91304,37.88,-122.52,2.75
6.8198,30,5.82517,1.14685,358,2.5035,37.85,-122.62,4.938
3.75,38,5.77073,0.956098,628,3.06341,37.86,-122.53,4.786
4.1792,42,5.43321,1.16968,553,1.99639,37.93,-122.66,3.5
4.3125,21,11.38,2.208,599,2.396,37.88,-122.71,4.958
4.3194,43,6.20072,1.16846,629,2.25448,37.91,-122.69,2.387
3.115,23,6.64894,1.36702,437,2.32447,37.9,-122.71,2.426
4.3125,44,7.58601,1.48397,691,2.01458,38.1,-122.86,2.615
3.8269,31,6.25589,1.23569,701,2.36027,38.07,-122.84,2.707
3.5469,28,5.86301,1.21005,628,2.86758,38.02,-122.93,2
5.6305,26,6.98068,1.17874,510,2.46377,38.07,-122.68,4.3
2.3482,52,6.89189,1.17838,627,3.38919,38.28,-122.9,1.635
3.1429,20,15.0152,2.71212,308,2.33333,38.26,-122.96,2.409
3.4609,19,4.79228,1.08605,815,2.4184,38.08,-122.81,2.388
3.625,36,6.56906,1.31492,957,2.64365,38.18,-122.8,2.531
1.7614,25,5.19435,1.20495,706,2.4947,37.53,-120.19,0.713
2.7188,17,6.63323,1.33229,909,2.84953,37.57,-120.02,1.131
1.398,14,5.65422,1.21218,1011,1.98625,37.51,-119.99,1.038
1.5,32,4.95094,1.18868,600,2.26415,37.47,-119.95,0.915
2.5551,12,5.67689,1.21063,1236,2.52761,37.43,-119.98,1.05
1.75,16,5.89046,1.31449,762,2.69258,37.34,-120.07,0.875
3,11,6.98547,1.44477,890,2.58721,37.64,-120.31,1.208
2.875,13,5.24848,1.52727,369,2.23636,37.69,-120.15,0.702
2.3818,17,6.8439,1.46341,990,2.41463,37.72,-120.02,0.881
3.8333,24,5.73333,1.4,79,2.63333,37.67,-119.81,0.938
2.662,13,7.10788,1.41079,643,2.66805,37.57,-119.82,0.924
3,13,6.17729,1.22715,920,2.54848,37.49,-119.9,1.12
2.5,17,6.10402,1.30733,1087,2.56974,37.48,-119.84,1.042
3.1771,15,6.54967,1.21854,406,2.68874,37.5,-119.8,1.219
2.875,13,6.49026,1.21753,750,2.43506,37.46,-119.72,0.96
2.753,14,5.78903,1.17089,1153,2.43249,37.39,-119.85,1.111
3.5391,30,5.22947,1.29469,1500,3.62319,37.75,-119.55,0.559
2.6838,30,21.163,4.8963,291,2.15556,37.61,-119.64,1.646
2.9306,23,5.62963,1.32407,281,2.60185,39.74,-123.15,0.7
1.7788,25,5.54054,1.17375,746,2.88031,39.81,-123.24,0.579
1.2281,25,5.50398,1.15385,991,2.62865,39.77,-123.23,0.603
2.3571,18,6.15607,1.57514,863,2.49422,39.8,-123.47,0.792
1.4952,42,5.0099,1.26403,656,2.16502,39.88,-123.71,0.698
1.5278,19,6.43612,1.4978,515,2.26872,39.83,-123.84,1.458
2.2429,15,5.53916,1.47289,887,2.67169,39.66,-123.58,1
2.1793,22,4.76233,1.00897,1122,2.5157,39.67,-123.5,0.715
3.0433,21,5.23209,1.05452,1908,2.97196,39.45,-123.64,1.407
2.325,24,5.18613,1.06204,588,2.14599,39.5,-123.79,1.573
2.7857,28,5.41739,1.10217,1202,2.61304,39.47,-123.8,1.503
2.7,32,5.56338,1.06338,380,2.67606,39.44,-123.73,1.65
2.5192,47,5.72139,1.21393,552,2.74627,39.46,-123.84,1.104
2.9243,35,5.74582,1.15385,698,2.33445,39.46,-123.8,1.316
1.9213,52,4.50882,0.988235,754,2.21765,39.44,-123.8,0.95
3.5,49,4.78079,1.00626,1201,2.50731,39.44,-123.79,1.133
1.9208,33,4.79621,1.08768,1019,2.41469,39.44,-123.8,0.936
2.7813,36,4.65035,0.954545,761,2.66084,39.44,-123.79,1.058
3.2171,16,4.87198,1.02174,1177,2.843,39.44,-123.79,1.162
1.7574,11,4,1.12195,895,1.98448,39.42,-123.85,1.5
1.8967,15,5.40878,1.23557,1064,2.45727,39.5,-123.34,0.966
3.2156,10,5.3905,1.09631,2111,2.78496,39.46,-123.4,1.044
2.3906,22,5.18657,1.07463,1133,2.81841,39.42,-123.32,0.926
2.6424,18,5.40548,1.1137,1899,2.60137,39.37,-123.38,1.246
2.1625,18,5.48814,1.17288,904,3.06441,39.42,-123.35,0.772
3.588,32,5.80376,0.981211,1281,2.67432,39.43,-123.37,0.96
2.9183,46,5.29697,1.09697,808,2.44848,39.41,-123.36,0.769
1.85,27,4.03976,1.03364,779,2.38226,39.4,-123.35,0.718
1.5625,21,3.93091,0.923636,715,2.6,39.4,-123.36,0.715
2.3333,18,4.58699,1.02114,1636,2.66016,39.39,-123.34,0.84
1.746,19,4.67257,1.09735,611,2.70354,39.36,-123.1,1.05
3.9632,20,5.74286,0.864286,448,3.2,39.33,-123.23,1.471
2.8833,19,6.75,1.34868,424,2.78947,39.31,-123.15,1.542
3.3431,20,6.38372,1.17209,1421,3.30465,39.32,-123.11,1.375
3.788,25,5.73084,1.06542,1558,2.91215,39.26,-123.18,1.342
3.1455,16,5.11857,1.01654,3148,2.89338,39.28,-123.22,1.429
2.5875,17,5.38119,1.25743,522,2.58416,39.25,-123.36,1.445
2.125,18,4.5,1.01852,115,2.12963,39.23,-123.18,1.75
2.2926,17,4.8609,1.0711,1560,2.41113,39.2,-123.21,1.493
3.5917,22,5.41053,1.02105,821,2.8807,39.21,-123.19,1.188
2.3583,26,4.88199,1.04348,494,3.06832,39.23,-123.2,1.054
3.25,16,4.93548,1.06093,830,2.97491,39.37,-123.75,1.514
3.184,23,5.45041,1.06418,2095,2.44457,39.39,-123.85,1.405
3.1563,17,6.09538,1.14154,773,2.37846,39.34,-123.81,2.77
3.1071,18,5.65753,1.20548,711,2.43493,39.32,-123.7,2.132
3.3654,23,6.375,1.33565,887,2.05324,39.31,-123.81,2.25
2.375,20,5.81864,1.31234,1745,2.19773,39.17,-123.73,1.588
2.5625,38,8.08531,1.68246,506,2.3981,38.93,-123.53,1.656
2.1985,17,5.15421,1.11682,1140,2.66355,38.9,-123.69,0.953
3.1201,17,6.47821,1.29141,1742,2.16936,38.8,-123.59,1.761
2.2946,18,6.10027,1.38211,1032,2.79675,39.17,-123.54,1.01
3.4063,28,5.48837,1.13953,812,3.14729,38.99,-123.39,1.094
2.7232,35,5.38542,1.11458,857,2.97569,39.01,-123.36,1.154
2.6275,17,4.74658,0.986301,1501,2.57021,39.18,-123.21,1.421
3.0652,24,5.41532,1.05948,3002,3.02621,39.1,-123.34,1.311
3.7833,17,6.05769,1.09615,877,2.8109,39.07,-123.21,1.598
3.3667,45,4.99259,0.981481,639,2.36667,39.15,-123.22,1.152
3.6587,32,5.52404,0.899038,499,2.39904,39.16,-123.22,1.546
3.8958,33,5.41935,0.97235,529,2.43779,39.13,-123.23,1.44
3.5938,36,5.74384,1.06404,504,2.48276,39.15,-123.22,1.221
2.55,52,6.00877,1.13158,617,2.70614,39.15,-123.21,1.129
3,39,5.10432,0.942446,661,2.3777,39.14,-123.21,1.146
4.0469,27,6.54274,1.13675,822,3.51282,39.13,-123.21,1.274
1.7929,14,4.08565,1.0364,1195,2.55889,39.16,-123.2,0.823
2.631,29,5.14802,1.02775,3595,3.02355,39.16,-123.22,1.096
2.0074,27,4.4,1.05778,592,2.63111,39.15,-123.2,0.962
2.6012,16,5.28074,1.01434,1232,2.52459,39.15,-123.19,1.256
1.6571,31,4.28914,1.07827,1367,2.18371,39.15,-123.21,1.089
1.8042,17,4.06015,0.992481,878,2.2005,39.14,-123.2,1.092
1.375,26,3.67581,1.0399,1065,2.65586,39.13,-123.2,0.844
1.9032,15,4.3314,1.0562,1376,2.66667,39.14,-123.21,1
3.8333,32,6.07979,1.10638,454,2.41489,39.15,-123.1,1.161
5.9585,14,7.27273,1.06169,1030,3.34416,39.18,-123.17,2.149
4.425,30,5.85846,1.01846,816,2.51077,39.15,-123.17,1.619
1.7813,33,4.35644,1,1048,3.45875,39.13,-123.16,0.947
2.775,31,5.16049,1.01235,327,4.03704,39.1,-123.16,1.208
2.3125,38,4.45,0.95,196,3.26667,39.12,-123.19,0.7
2.7171,22,6.0419,1.21788,1048,2.92737,38.94,-123.15,0.958
2.5761,36,4.8247,0.984064,697,2.77689,38.97,-123.1,0.949
2.9,22,6.77694,1.24561,1432,3.58897,37.51,-120.46,0.831
2.3043,33,5.21827,1.14721,658,3.3401,37.47,-120.68,0.663
3.6182,27,6.55714,1.21143,1252,3.57714,37.44,-120.75,1.232
2.7562,18,4.87348,0.96837,1333,3.24331,37.44,-120.76,0.905
2.3333,27,3.93776,0.929461,888,3.68465,37.42,-120.77,0.728
2.8519,17,5.04781,1.02988,1764,3.51394,37.43,-120.79,0.807
2.2071,35,5.19403,0.993603,1730,3.6887,37.41,-120.79,0.859
3.2721,11,4.52294,1.04281,1476,4.51376,37.39,-120.71,0.738
2.6058,40,3.88571,0.914286,785,4.48571,37.39,-120.71,0.727
3.5167,46,5.85034,0.884354,496,3.37415,37.4,-120.69,1.375
2.1484,30,5.58411,1.09813,1409,3.29206,37.33,-120.74,0.813
2.4964,32,5.79021,1.10839,1037,3.62587,37.37,-120.75,0.888
1.9236,37,3.71023,1,827,4.69886,37.38,-120.73,0.644
2.2813,22,3.85588,0.938235,1455,4.27941,37.38,-120.72,0.673
2.8698,23,5.47547,1.10189,1052,3.96981,37.38,-120.73,0.729
2.6923,14,5.18063,1.13089,1756,4.59686,37.38,-120.71,0.714
2.6214,7,5.49109,1.0495,1374,2.72079,37.4,-120.84,1.038
3.1111,17,5.69044,1.03079,1904,3.0859,37.4,-120.86,1.139
3.7784,32,5.97521,1.07645,1580,3.26446,37.43,-120.84,1.645
3,32,5.29279,0.936937,774,3.48649,37.4,-120.94,1.094
2.6908,24,5.8552,1.00452,684,3.09502,37.37,-120.88,1.031
2.0417,27,6.02237,1.07606,1518,3.39597,37.33,-120.89,0.942
2.567,21,5.09194,1.02742,2268,3.65806,37.38,-120.64,0.704
2.5129,19,5.18621,1.03218,1469,3.37701,37.38,-120.64,0.846
4.1058,25,6.50752,1.16917,810,3.04511,37.33,-120.65,1.076
2.1061,16,4.63815,1.10029,3589,3.52901,37.39,-120.59,0.728
2.6439,27,4.34864,0.926931,1462,3.05219,37.41,-120.63,0.691
2.6758,39,5.5597,1.02488,1268,3.15423,37.43,-120.57,0.746
4.6667,10,6.31417,1.02259,1368,2.80903,37.37,-120.6,1.301
3.0911,27,5.52851,1.0614,1307,2.86623,37.36,-120.6,0.869
4.0694,16,5.65141,0.992958,866,3.0493,37.36,-120.63,1.102
1.6833,18,4.6,1.06842,572,3.01053,37.35,-120.62,0.71
3.2656,15,5.24279,1.10622,2014,3.05615,37.36,-120.62,0.835
3.968,8,5.9954,0.983908,1530,3.51724,37.37,-120.62,1.021
2.0179,11,4.14061,1.02623,2814,2.95278,37.36,-120.59,0.873
2.4653,34,5.46667,1.00317,904,2.86984,37.35,-120.6,0.661
2.2222,34,4.93506,1.04156,1009,2.62078,37.35,-120.61,0.75
1.4615,20,4.21098,1.07514,1000,2.89017,37.35,-120.62,0.692
4.25,18,6.22236,1.02609,2497,3.10186,37.32,-120.61,1.463
2.1182,34,4.40964,1.03855,1304,3.14217,37.34,-120.6,0.689
1.9135,16,4.83333,1.11364,380,2.87879,37.36,-120.61,0.875
3.003,18,4.57143,1.14286,520,3.37662,37.35,-120.57,1.013
3.2955,19,5.47949,0.956153,2441,3.45262,37.35,-120.6,0.886
3.5393,15,5.4605,1.03025,1569,2.63697,37.35,-120.59,0.88
2.2179,33,5.12069,1.02874,2603,3.73994,37.36,-120.58,0.675
2.0066,16,5.68957,1.1145,1361,3.4631,37.2,-120.64,1.25
3.3194,21,6.87805,1.11707,590,2.87805,37.32,-120.55,1.414
1.8939,28,5.71164,1.10053,1283,3.39418,37.26,-120.49,0.83
2.4012,18,5.23479,1.02068,5303,3.22567,37.37,-120.5,0.797
2.0809,21,5.39744,1.09295,1052,3.37179,37.16,-120.41,0.958
2.3099,13,4.52575,1.02361,1108,2.37768,37.32,-120.51,0.896
3.0263,10,5.3125,1.0625,620,2.58333,37.32,-120.49,1.183
2.75,13,5.2752,1.04632,1158,3.15531,37.32,-120.5,0.832
1.9528,13,4.23143,1.12911,2149,2.61754,37.32,-120.49,0.853
2.1418,13,4.62056,1.13832,1737,2.20431,37.32,-120.48,1.306
2.558,15,3.85185,0.959064,2024,1.97271,37.32,-120.47,1.216
3.4559,16,5.68493,1.05479,956,4.3653,37.34,-120.5,1.08
4.67,8,6.22695,1.0304,2821,2.85816,37.34,-120.48,1.276
3.6742,9,5.85629,1.01996,1227,2.4491,37.34,-120.47,1.172
5.2522,16,6.46409,0.983425,566,3.12707,37.32,-120.43,1.253
4.8214,21,6.69036,1.02538,618,3.13706,37.32,-120.45,1.178
3.6471,19,6.47934,0.96281,1631,3.36983,37.32,-120.45,1.014
6.3215,4,7.21101,1.06422,368,3.37615,37.33,-120.46,1.382
3.2852,17,5.53533,1.06069,2950,2.6721,37.33,-120.46,0.988
5.2662,16,5.86934,0.926829,1770,3.08362,37.31,-120.44,1.262
3.7652,20,6.11592,1.05168,2055,2.87011,37.31,-120.45,1.335
3.48,26,5.61062,1.01239,1524,2.69735,37.31,-120.46,0.953
2.355,42,4.62035,1.00196,1684,3.2955,37.31,-120.48,0.756
2.6797,36,4.79379,0.960089,1048,2.32373,37.31,-120.5,0.818
2.0521,45,4.50614,1.0344,1405,3.45209,37.31,-120.49,0.724
1.5427,49,4.29897,1.05891,1956,2.88071,37.3,-120.48,0.885
1.5,39,3.24281,1.13738,875,2.79553,37.3,-120.48,0.67
1.3125,50,3.94,1.236,621,2.484,37.3,-120.49,0.609
3.0515,21,5.32845,1.03392,3967,3.0586,37.31,-120.44,0.952
2.7344,35,5.73596,1.0618,953,2.67697,37.31,-120.46,0.878
2.1838,40,4.97709,1.03908,2102,2.83288,37.3,-120.47,0.75
2.3095,36,4.69285,1.03647,2151,3.01683,37.3,-120.46,0.683
1.7679,20,4.88305,1.03271,4205,4.16749,37.29,-120.51,0.798
1.76,29,3.66434,1.06294,1697,3.95571,37.3,-120.5,0.632
1.75,35,3.82799,0.944606,1350,3.93586,37.3,-120.49,0.576
1.0955,17,4.14777,1.02062,2487,4.2732,37.29,-120.49,0.627
1.2054,16,3.34375,0.991071,1277,5.70089,37.29,-120.47,0.609
1.5635,17,3.41265,1.04367,3200,4.81928,37.29,-120.48,0.604
1.7756,19,5.00971,1.03236,1227,3.97087,37.28,-120.47,0.733
1.9535,11,4.61394,1.02145,1708,4.57909,37.28,-120.49,0.571
2.3929,12,4.87201,1.02048,1658,2.82935,37.28,-120.44,0.811
1.7222,18,4.79087,1.01901,576,2.19011,37.29,-120.44,1.015
2.3594,30,5.03729,1.07627,1940,3.28814,37.29,-120.46,0.723
5.9378,15,7.57277,0.953052,673,3.15962,37.35,-120.43,2.122
1.5917,28,5.45136,1.13619,967,3.76265,37.3,-120.4,0.894
2.4286,33,5.67429,1.06286,556,3.17714,37.34,-120.3,1.036
2.3382,38,5.14286,1.16071,478,4.26786,37.29,-120.32,0.596
1.6929,40,4.52199,1,1283,3.76246,37.29,-120.31,0.559
1.5938,36,5.53714,1.17714,732,4.18286,37.29,-120.31,0.576
1.6172,9,3.65789,0.989474,810,4.26316,37.29,-120.32,0.563
2.1845,34,4.98795,0.987952,1110,3.34337,37.23,-120.25,0.599
3.3929,31,6.9517,1.32102,1313,3.73011,37.21,-120.24,0.938
2,17,7.28916,1.91566,416,5.01205,37.31,-120.35,0.875
3.1738,31,5.51003,0.977077,806,2.30946,37.25,-121,0.976
1.7062,45,4.9435,1.04802,847,2.39266,37.26,-121,0.774
2.6087,21,5.19303,1.0429,1002,2.68633,37.25,-121,0.962
2.7316,16,5.22642,1.08019,1135,2.67689,37.25,-121.01,0.975
3.0909,30,5.50317,1.07188,1491,3.15222,37.18,-121.06,1.234
3.2262,25,10.7876,2.21569,994,3.24837,37.21,-120.89,0.972
2.0216,17,4.58197,1.10656,560,2.29508,37.09,-121.02,1.125
2.5074,33,5.66544,1.15074,880,3.23529,36.94,-121.02,1.177
3.125,28,6.32584,1.41573,1057,3.9588,37.01,-120.77,1.563
2.875,43,5.3913,1.07246,801,3.86957,37.09,-120.95,0.972
4.1779,3,7.46187,1.33115,1588,3.45969,37.08,-120.85,1.478
2.5363,16,5.27941,1.06471,1642,4.82941,37.07,-120.85,0.863
2.2019,24,4.96732,1.09477,882,2.88235,37.07,-120.84,1
1.1301,14,4.27841,1.07955,1096,3.11364,37.06,-120.84,0.785
1.5479,31,4.14785,1.02544,1796,2.85533,37.06,-120.85,0.82
3.6331,26,4.91787,0.968599,1343,3.24396,37.07,-120.87,0.886
2.595,29,5.63563,1.05128,2092,2.82321,37.05,-120.87,1.042
3.1719,32,6.20815,1.03219,1198,2.57082,37.05,-120.85,1.406
5.3988,8,7.04348,1.02536,814,2.94928,37.05,-120.84,1.655
2.9063,9,4.40909,0.909091,91,4.13636,37.08,-120.79,0.55
2.5598,16,5.11781,1.04247,1942,2.66027,37.07,-120.83,1.202
1.933,15,5.43137,1.12941,775,3.03922,37.05,-120.82,1.406
2.4398,22,5.50311,1.07453,595,3.69565,37.09,-120.65,1.5
1.7841,34,5.17135,0.994382,1019,2.86236,37.03,-120.61,0.675
2.9271,32,4.10256,0.935897,222,2.84615,36.99,-120.7,0.875
1.7188,26,4.93646,1.00552,1548,4.27624,36.98,-120.65,0.495
2.0595,20,4.71287,0.968317,1581,3.13069,36.98,-120.63,0.613
2.2794,23,5.76341,1.09512,1168,2.84878,36.99,-120.64,0.757
1.9732,32,4.98984,1.03252,1344,2.73171,36.99,-120.62,0.694
1.6607,18,5.125,0.9375,104,3.25,37.37,-120.67,0.875
2.1434,42,6.63182,1.30909,1182,2.68636,41.78,-121.16,0.44
2.4519,22,6.78594,1.38019,829,2.64856,41.31,-121.18,0.575
2.2321,21,5.80319,1.10638,660,3.51064,41.54,-120.87,0.346
2.5074,16,7.36528,1.46114,892,2.31088,41.35,-120.51,0.691
2.0227,20,7.55249,1.56906,429,2.37017,41.82,-120.48,0.475
2.0903,34,7.61236,1.47191,434,2.4382,41.79,-120.08,0.561
2.6062,33,6.99752,1.27792,976,2.42184,41.4,-120.12,0.526
2.0802,22,5.57768,1.12885,4276,2.63625,41.61,-120.55,0.479
2.35,14,5.34188,1.16239,721,3.0812,38.51,-119.54,0.957
1.5817,20,7.19048,1.58974,682,2.49817,38.53,-119.44,0.978
2.9509,19,11.6259,2.30769,750,2.62238,38.26,-119.3,1.148
3.5469,15,5.82941,1.62941,419,2.46471,38.03,-118.98,0.825
3.5294,12,14.1138,2.86179,330,2.68293,37.8,-119.07,1.607
2.7656,17,12.7422,2.61719,285,2.22656,37.78,-119.08,1.3
2.35,15,6.33718,1.30548,899,2.59078,37.7,-118.45,1.078
3.7315,20,7.3683,1.73884,1085,2.42188,37.58,-118.74,1.593
4.2381,11,11.4029,2.02029,901,2.61159,37.64,-118.96,2.427
3.2431,14,52.8482,11.4107,265,2.36607,37.64,-119.02,2.214
4.5375,18,8.62981,2,483,2.32212,37.65,-118.98,1.698
5.01,20,17.5461,4.43262,338,2.39716,37.65,-118.99,1.955
3.05,17,8.32009,2.00442,1160,2.56071,37.64,-118.98,1.889
3.0685,13,8.14957,2.32479,575,2.45726,37.64,-118.97,1.625
3.0921,14,16.6715,4.54015,342,2.49635,37.64,-118.97,0.875
