linha,parte
13714,teste
13715,teste
13716,validacao
13717,treino
13718,treino
13719,teste
13720,treino
13721,treino
13722,treino
13723,treino
13724,treino
13725,treino
13726,teste
13727,treino
13728,validacao
13729,treino
13730,validacao
13731,validacao
13732,validacao
13733,validacao
13734,validacao
13735,treino
13736,treino
13737,teste
13738,teste
13739,treino
13740,treino
13741,treino
13742,teste
13743,teste
13744,validacao
13745,treino
13746,treino
13747,treino
13748,validacao
13749,treino
13750,treino
13751,treino
13752,treino
13753,treino
13754,teste
13755,treino
13756,teste
13757,treino
13758,teste
13759,treino
13760,treino
13761,treino
13762,treino
13763,teste
13764,teste
13765,teste
13766,treino
13767,teste
13768,treino
13769,treino
13770,treino
13771,treino
13772,validacao
13773,treino
13774,treino
13775,treino
13776,validacao
13777,treino
13778,treino
13779,validacao
13780,treino
13781,validacao
13782,treino
13783,teste
13784,teste
13785,treino
13786,treino
13787,validacao
13788,teste
13789,treino
13790,teste
13791,treino
13792,treino
13793,treino
13794,treino
13795,teste
13796,treino
13797,teste
13798,teste
13799,treino
13800,teste
13801,treino
13802,treino
13803,treino
13804,treino
13805,treino
13806,teste
13807,validacao
13808,treino
13809,validacao
13810,treino
13811,teste
13812,validacao
13813,treino
13814,treino
13815,teste
13816,treino
13817,teste
13818,teste
13819,validacao
13820,teste
13821,treino
13822,treino
13823,treino
13824,validacao
13825,validacao
13826,treino
13827,teste
13828,treino
13829,validacao
13830,treino
13831,treino
13832,treino
13833,treino
13834,treino
13835,teste
13836,validacao
13837,treino
13838,treino
13839,treino
13840,treino
13841,teste
13842,teste
13843,treino
13844,treino
13845,treino
13846,validacao
13847,treino
13848,treino
13849,treino
13850,treino
13851,teste
13852,treino
13853,teste
13854,treino
13855,treino
13856,treino
13857,teste
13858,treino
13859,teste
13860,treino
13861,treino
13862,treino
13863,treino
13864,teste
13865,treino
13866,treino
13867,treino
13868,treino
13869,treino
13870,teste
13871,treino
13872,treino
13873,teste
13874,treino
13875,treino
13876,validacao
13877,treino
13878,treino
13879,treino
13880,treino
13881,treino
13882,teste
13883,treino
13884,treino
13885,treino
13886,validacao
13887,treino
13888,treino
13889,treino
13890,teste
13891,treino
13892,treino
13893,validacao
13894,treino
13895,treino
13896,validacao
13897,treino
13898,treino
13899,treino
13900,treino
13901,treino
13902,treino
13903,treino
13904,teste
13905,treino
13906,teste
13907,treino
13908,treino
13909,treino
13910,treino
13911,validacao
13912,treino
13913,treino
13914,teste
13915,treino
13916,validacao
13917,teste
13918,teste
13919,treino
13920,teste
13921,treino
13922,treino
13923,validacao
13924,treino
13925,treino
13926,treino
13927,teste
13928,validacao
13929,treino
13930,treino
13931,treino
13932,treino
13933,validacao
13934,treino
13935,treino
13936,treino
13937,validacao
13938,teste
13939,treino
13940,teste
13941,treino
13942,treino
13943,treino
13944,treino
13945,validacao
13946,treino
13947,treino
13948,validacao
13949,validacao
13950,treino
13951,treino
13952,treino
13953,treino
13954,treino
13955,treino
13956,treino
13957,treino
13958,treino
13959,treino
13960,treino
13961,teste
13962,teste
13963,validacao
13964,treino
13965,treino
13966,teste
13967,treino
13968,validacao
13969,treino
13970,treino
13971,teste
13972,treino
13973,treino
13974,treino
13975,treino
13976,teste
13977,treino
13978,validacao
13979,teste
13980,validacao
13981,treino
13982,teste
13983,treino
13984,treino
13985,validacao
13986,treino
13987,treino
13988,treino
13989,validacao
13990,treino
13991,treino
13992,treino
13993,treino
13994,validacao
13995,teste
13996,validacao
13997,treino
13998,treino
13999,treino
14000,validacao
14001,treino
14002,validacao
14003,treino
14004,treino
14005,treino
14006,teste
14007,treino
14008,treino
14009,teste
14010,teste
14011,treino
14012,validacao
14013,treino
14014,treino
14015,treino
14016,treino
14017,treino
14018,teste
14019,treino
14020,treino
14021,validacao
14022,treino
14023,treino
14024,treino
14025,treino
14026,teste
14027,teste
14028,treino
14029,validacao
14030,treino
14031,teste
14032,treino
14033,treino
14034,treino
14035,treino
14036,treino
14037,treino
14038,treino
14039,validacao
14040,teste
14041,treino
14042,treino
14043,treino
14044,treino
14045,validacao
14046,treino
14047,validacao
14048,treino
14049,treino
14050,treino
14051,treino
14052,treino
14053,teste
14054,treino
14055,treino
14056,treino
14057,treino
14058,treino
14059,treino
14060,teste
14061,validacao
14062,teste
14063,treino
14064,treino
14065,validacao
14066,treino
14067,treino
14068,treino
14069,treino
14070,teste
14071,treino
14072,treino
14073,teste
14074,treino
14075,validacao
14076,treino
14077,treino
14078,treino
14079,validacao
14080,treino
14081,treino
14082,validacao
14083,treino
14084,teste
14085,treino
14086,treino
14087,treino
14088,treino
14089,teste
14090,validacao
14091,treino
14092,teste
14093,treino
14094,treino
14095,validacao
14096,validacao
14097,treino
14098,validacao
14099,treino
14100,treino
14101,treino
14102,validacao
14103,validacao
14104,treino
14105,treino
14106,treino
14107,treino
14108,treino
14109,teste
14110,teste
14111,teste
14112,teste
14113,treino
14114,treino
14115,validacao
14116,treino
14117,teste
14118,teste
14119,treino
14120,treino
14121,treino
14122,treino
14123,teste
14124,treino
14125,treino
14126,treino
14127,treino
14128,validacao
14129,treino
14130,treino
14131,teste
14132,teste
14133,treino
14134,treino
14135,validacao
14136,treino
14137,treino
14138,teste
14139,teste
14140,validacao
14141,validacao
14142,validacao
14143,teste
14144,treino
14145,treino
14146,validacao
14147,treino
14148,treino
14149,treino
14150,treino
14151,treino
14152,treino
14153,validacao
14154,treino
14155,validacao
14156,teste
14157,validacao
14158,validacao
14159,treino
14160,treino
14161,validacao
14162,treino
14163,teste
14164,validacao
14165,treino
14166,validacao
14167,teste
14168,treino
14169,teste
14170,teste
14171,teste
14172,treino
14173,teste
14174,treino
14175,treino
14176,treino
14177,teste
14178,validacao
14179,validacao
14180,teste
14181,teste
14182,treino
14183,treino
14184,treino
14185,treino
14186,teste
14187,treino
14188,treino
14189,teste
14190,treino
14191,treino
14192,treino
14193,treino
14194,teste
14195,validacao
14196,validacao
14197,validacao
14198,validacao
14199,treino
14200,teste
14201,treino
14202,treino
14203,treino
14204,treino
14205,treino
14206,treino
14207,treino
14208,treino
14209,teste
14210,teste
14211,validacao
14212,treino
14213,teste
14214,treino
14215,treino
14216,treino
14217,teste
14218,treino
14219,treino
14220,treino
14221,treino
14222,validacao
14223,treino
14224,treino
14225,treino
14226,treino
14227,teste
14228,teste
14229,teste
14230,treino
14231,treino
14232,treino
14233,treino
14234,validacao
14235,teste
14236,validacao
14237,treino
14238,treino
14239,validacao
14240,treino
14241,treino
14242,validacao
14243,validacao
14244,treino
14245,teste
14246,validacao
14247,validacao
14248,treino
14249,treino
14250,treino
14251,teste
14252,treino
14253,treino
14254,treino
14255,treino
14256,validacao
14257,teste
14258,teste
14259,treino
14260,validacao
14261,treino
14262,validacao
14263,validacao
14264,treino
14265,validacao
14266,teste
14267,treino
14268,treino
14269,treino
14270,treino
14271,treino
14272,validacao
14273,treino
14274,treino
14275,treino
14276,treino
14277,treino
14278,treino
14279,treino
14280,validacao
14281,treino
14282,teste
14283,teste
14284,treino
14285,treino
14286,teste
14287,validacao
14288,teste
14289,validacao
14290,validacao
14291,treino
14292,validacao
14293,teste
14294,treino
14295,treino
14296,treino
14297,treino
14298,treino
14299,teste
14300,treino
14301,treino
14302,treino
14303,treino
14304,teste
14305,treino
14306,treino
14307,treino
14308,treino
14309,treino
14310,teste
14311,treino
14312,treino
14313,treino
14314,treino
14315,teste
14316,treino
14317,validacao
14318,validacao
14319,validacao
14320,teste
14321,validacao
14322,treino
14323,teste
14324,treino
14325,teste
14326,teste
14327,treino
14328,treino
14329,treino
14330,teste
14331,teste
14332,treino
14333,teste
14334,teste
14335,treino
14336,treino
14337,teste
14338,treino
14339,treino
14340,validacao
14341,validacao
14342,validacao
14343,teste
14344,validacao
14345,validacao
14346,teste
14347,validacao
14348,teste
14349,treino
14350,treino
14351,validacao
14352,treino
14353,treino
14354,treino
14355,teste
14356,teste
14357,treino
14358,validacao
14359,treino
14360,treino
14361,treino
14362,teste
14363,validacao
14364,treino
14365,validacao
14366,treino
14367,treino
14368,teste
14369,treino
14370,treino
14371,validacao
14372,treino
14373,treino
14374,treino
14375,treino
14376,treino
14377,teste
14378,treino
14379,validacao
14380,treino
14381,validacao
14382,validacao
14383,teste
14384,treino
14385,treino
14386,treino
14387,treino
14388,treino
14389,treino
14390,treino
14391,teste
14392,treino
14393,validacao
14394,treino
14395,treino
14396,validacao
14397,treino
14398,treino
14399,validacao
14400,validacao
14401,treino
14402,teste
14403,treino
14404,teste
14405,treino
14406,treino
14407,treino
14408,treino
14409,treino
14410,teste
14411,treino
14412,treino
14413,treino
14414,treino
14415,validacao
14416,validacao
14417,treino
14418,teste
14419,treino
14420,teste
14421,validacao
14422,validacao
14423,treino
14424,teste
14425,validacao
14426,teste
14427,treino
14428,teste
14429,treino
14430,validacao
14431,teste
14432,treino
14433,treino
14434,treino
14435,treino
14436,treino
14437,validacao
14438,teste
14439,validacao
14440,treino
14441,treino
14442,validacao
14443,validacao
14444,treino
14445,validacao
14446,treino
14447,treino
14448,teste
14449,teste
14450,treino
14451,teste
14452,treino
14453,treino
14454,validacao
14455,teste
14456,treino
14457,treino
14458,validacao
14459,treino
14460,teste
14461,treino
14462,treino
14463,treino
14464,validacao
14465,treino
14466,validacao
14467,validacao
14468,validacao
14469,validacao
14470,treino
14471,teste
14472,treino
14473,treino
14474,teste
14475,validacao
14476,treino
14477,treino
14478,treino
14479,teste
14480,teste
14481,teste
14482,teste
14483,teste
14484,validacao
14485,teste
14486,treino
14487,teste
14488,teste
14489,treino
14490,treino
14491,treino
14492,teste
14493,teste
14494,treino
14495,teste
14496,validacao
14497,treino
14498,treino
14499,treino
14500,validacao
14501,validacao
14502,treino
14503,treino
14504,treino
14505,teste
14506,validacao
14507,validacao
14508,teste
14509,validacao
14510,validacao
14511,validacao
14512,treino
14513,treino
14514,treino
14515,treino
14516,teste
14517,treino
14518,teste
14519,teste
14520,treino
14521,treino
14522,treino
14523,teste
14524,treino
14525,teste
14526,treino
14527,treino
14528,teste
14529,validacao
14530,treino
14531,validacao
14532,validacao
14533,treino
14534,treino
14535,teste
14536,treino
14537,treino
14538,validacao
14539,treino
14540,treino
14541,teste
14542,treino
14543,teste
14544,treino
14545,validacao
14546,treino
14547,treino
14548,validacao
14549,treino
14550,treino
14551,treino
14552,teste
14553,treino
14554,treino
14555,treino
14556,treino
14557,treino
14558,validacao
14559,treino
14560,treino
14561,treino
14562,treino
14563,treino
14564,treino
14565,treino
14566,teste
14567,treino
14568,validacao
14569,validacao
14570,treino
14571,treino
14572,treino
14573,treino
14574,teste
14575,validacao
14576,teste
14577,treino
14578,validacao
14579,teste
14580,teste
14581,treino
14582,treino
14583,validacao
14584,validacao
14585,validacao
14586,treino
14587,validacao
14588,treino
14589,treino
14590,teste
14591,treino
14592,treino
14593,teste
14594,treino
14595,treino
14596,treino
14597,treino
14598,treino
14599,treino
14600,teste
14601,treino
14602,treino
14603,treino
14604,teste
14605,validacao
14606,treino
14607,treino
14608,treino
14609,teste
14610,treino
14611,treino
14612,treino
14613,validacao
14614,treino
14615,teste
14616,treino
14617,treino
14618,treino
14619,treino
14620,teste
14621,teste
14622,treino
14623,teste
14624,treino
14625,treino
14626,treino
14627,treino
14628,validacao
14629,validacao
14630,treino
14631,treino
14632,treino
14633,treino
14634,treino
14635,teste
14636,teste
14637,treino
14638,treino
14639,teste
14640,treino
14641,treino
14642,treino
14643,treino
14644,treino
14645,treino
14646,treino
14647,treino
14648,treino
14649,teste
14650,teste
14651,treino
14652,validacao
14653,teste
14654,treino
14655,treino
14656,validacao
14657,teste
14658,treino
14659,treino
14660,treino
14661,treino
14662,treino
14663,treino
14664,teste
14665,teste
14666,validacao
14667,treino
14668,treino
14669,treino
14670,treino
14671,teste
14672,treino
14673,treino
14674,treino
14675,teste
14676,treino
14677,treino
14678,treino
14679,teste
14680,teste
14681,treino
14682,treino
14683,treino
14684,teste
14685,treino
14686,teste
14687,validacao
14688,treino
14689,treino
14690,treino
14691,treino
14692,teste
14693,teste
14694,validacao
14695,treino
14696,teste
14697,validacao
14698,treino
14699,treino
14700,validacao
14701,treino
14702,treino
14703,validacao
14704,treino
14705,treino
14706,validacao
14707,treino
14708,treino
14709,treino
14710,validacao
14711,treino
14712,teste
14713,teste
14714,validacao
14715,treino
14716,validacao
14717,treino
14718,treino
14719,validacao
14720,treino
14721,treino
14722,treino
14723,teste
14724,treino
14725,treino
14726,teste
14727,validacao
14728,validacao
14729,treino
14730,validacao
14731,validacao
14732,validacao
14733,treino
14734,treino
14735,treino
14736,teste
14737,treino
14738,treino
14739,teste
14740,teste
14741,treino
14742,treino
14743,treino
14744,validacao
14745,teste
14746,validacao
14747,treino
14748,treino
14749,teste
14750,treino
14751,treino
14752,treino
14753,teste
14754,treino
14755,treino
14756,validacao
14757,treino
14758,treino
14759,validacao
14760,teste
14761,treino
14762,teste
14763,validacao
14764,teste
14765,validacao
14766,treino
14767,treino
14768,treino
14769,teste
14770,treino
14771,validacao
14772,treino
14773,validacao
14774,teste
14775,treino
14776,teste
14777,treino
14778,validacao
14779,treino
14780,validacao
14781,teste
14782,teste
14783,treino
14784,treino
14785,treino
14786,treino
14787,validacao
14788,teste
14789,treino
14790,treino
14791,treino
14792,teste
14793,teste
14794,treino
14795,treino
14796,validacao
14797,validacao
14798,teste
14799,teste
14800,teste
14801,treino
14802,treino
14803,treino
14804,treino
14805,treino
14806,teste
14807,treino
14808,treino
14809,treino
14810,treino
14811,treino
14812,treino
14813,treino
14814,treino
14815,treino
14816,teste
14817,treino
14818,validacao
14819,validacao
